fecha_entrada,fecha_salida,precio_entrada,precio_salida,pnl_price,tipo,mae_price,mfe_price,lotes,swap_usd,comision_usd,pnl_bruto_usd,pnl_neto_usd,mae_usd,mfe_usd,retorno_trade,balance_operativo,ganancias_apartadas,patrimonio_total,peak,drawdown_abs,drawdown_pct
2024-01-08 16:21:00,2024-01-09 09:48:00,0.89511,0.89551,-0.00040000000000006697,Cierre_Señal,0.0035000000000000586,0.0007599999999999829,0.22343622571527522,-1.5390287227268156,0.0,-8.937449028612503,-10.476477751339319,78.20267900034763,16.981153154360534,-0.001047647775133932,9989.52352224866,0.0,9989.52352224866,10000.0,10.47647775133919,0.10476477751339189
2024-01-09 10:49:00,2024-01-09 11:50:00,0.89559,0.89549,9.999999999998899e-05,Cierre_Señal,0.0006099999999999994,0.0008599999999999719,0.22308251593360043,0.0,0.0,2.2308251593357586,2.2308251593357586,13.608033471949614,19.18509637028901,0.0002233164729396018,9991.754347407996,0.0,9991.754347407996,10000.0,8.245652592004262,0.08245652592004261
2024-01-09 16:55:00,2024-01-10 00:12:00,0.89617,0.89584,0.0003300000000000525,Cierre_Señal,0.0009200000000000319,0.0025800000000000267,0.22298792299246786,-1.5359408135721186,0.0,7.3586014587526085,5.822660645180489,20.514888915307754,57.5308841320573,0.0005827465771004439,9997.577008053177,0.0,9997.577008053177,10000.0,2.4229919468234584,0.024229919468234586
2024-01-10 01:15:00,2024-01-10 18:32:00,0.89516,0.89494,0.00021999999999999797,Cierre_Señal,0.0022600000000000398,0.0005899999999999794,0.2233696100820675,0.0,0.0,4.91413142180544,4.91413142180544,50.48153187854814,13.178806994841521,0.0004915322400464677,10000.0,2.491139474981537,10002.491139474982,10002.491139474982,0.0,0.0
2024-01-10 19:33:00,2024-01-11 16:07:00,0.8957,0.89351,0.0021900000000000253,Cierre_Señal,0.00264999999999993,0.00281000000000009,0.22328904767221167,-1.538014960366194,0.0,48.90030144021492,47.36228647984873,59.17159763313453,62.744222395893495,0.004736228647984873,10000.0,49.85342595483053,10049.85342595483,10049.85342595483,0.0,0.0
2024-01-11 23:14:00,2024-01-12 09:34:00,0.89566,0.89577,-0.00010999999999994348,Cierre_Señal,0.0020599999999999508,0.0008000000000000229,0.22329901971730345,-4.614250943438359,0.0,-2.456289216889076,-7.070540160327434,45.999598061763415,17.863921577384787,-0.0007070540160327434,10000.0,42.78288579450236,10042.782885794502,10049.85342595483,7.070540160328164,0.07035465952237405
2024-01-12 15:40:00,2024-01-12 23:50:00,0.89693,0.89658,0.00034999999999996145,Cierre_Viernes,0.0011799999999999589,0.003669999999999951,0.22298284147034886,0.0,0.0,7.804399451461351,7.804399451461351,26.311975293500247,81.83470281961694,0.0007804399451461351,10000.0,50.58728524596336,10050.587285245963,10050.587285245963,0.0,0.0
2024-01-15 01:38:00,2024-01-15 02:09:00,0.89682,0.89642,0.00039999999999995595,Cierre_Señal,0.00031000000000003247,0.0007099999999999884,0.22301019156575455,0.0,0.0,8.9204076626292,8.9204076626292,6.913315938539116,15.833723601168312,0.0008920407662629201,10000.0,59.50769290859171,10059.507692908592,10059.507692908592,0.0,0.0
2024-01-15 03:11:00,2024-01-15 03:42:00,0.89659,0.89649,9.999999999998899e-05,Cierre_Señal,0.00031999999999998696,0.0005699999999999594,0.22306739981485404,0.0,0.0,2.2306739981482946,2.2306739981482946,7.138156794075039,12.714841789445776,0.00022306739981482946,10000.0,61.73836690674034,10061.73836690674,10061.73836690674,0.0,0.0
2024-01-15 04:13:00,2024-01-15 05:46:00,0.89672,0.8965700000000001,0.00014999999999987246,Cierre_Señal,0.00043999999999999595,0.00039999999999995595,0.22303506111160676,0.0,0.0,3.3455259166712565,3.3455259166712565,9.813542688910607,8.921402444463288,0.00033455259166712567,10000.0,65.08389282341159,10065.083892823412,10065.083892823412,0.0,0.0
2024-01-18 11:52:00,2024-01-18 16:00:00,0.88569,0.88497,0.0007199999999999429,Cierre_Señal,0.0010900000000000354,0.0009799999999999809,0.22581264324989556,0.0,0.0,16.25851031399119,16.25851031399119,24.613578114239413,22.129639038489334,0.0016258510313991192,10000.0,81.34240313740338,10081.342403137403,10081.342403137403,0.0,0.0
