fecha_entrada,fecha_salida,precio_entrada,precio_salida,pnl_price,tipo,mae_price,mfe_price,lotes,swap_usd,comision_usd,pnl_bruto_usd,pnl_neto_usd,mae_usd,mfe_usd,retorno_trade,balance_operativo,ganancias_apartadas,patrimonio_total,peak,drawdown_abs,drawdown_pct
2024-01-08 00:05:00,2024-01-08 01:53:00,0.898,0.89728,-0.0007200000000000539,Cierre_Señal,0.0033199999999999896,0.0,0.22271714922049,0.0,0.0,-16.035634743876482,-16.035634743876482,73.94209354120245,0.0,-0.0016035634743876482,9983.964365256123,0.0,9983.964365256123,10000.0,16.03563474387738,0.16035634743877383
2024-01-08 02:47:00,2024-01-08 03:41:00,0.89731,0.89839,0.0010799999999999699,Cierre_Señal,0.00017000000000000348,0.0014699999999999713,0.22253099520246342,0.0,0.0,24.033347481865377,24.033347481865377,3.7830269184419554,32.71205629476148,0.002407194837904336,10000.0,7.997712737987968,10007.997712737988,10007.997712737988,0.0,0.0
2024-01-08 04:35:00,2024-01-08 18:05:00,0.8973000000000001,0.89746,0.00015999999999993797,Cierre_Señal,0.0034200000000000896,0.0014199999999998658,0.22289089490694303,0.0,0.0,3.566254318509706,3.566254318509706,76.22868605817652,31.65050707678292,0.0003566254318509706,10000.0,11.563967056497859,10011.563967056498,10011.563967056498,0.0,0.0
2024-01-08 20:47:00,2024-01-08 21:41:00,0.8970800000000001,0.89718,9.999999999987796e-05,Cierre_Señal,0.0006200000000000649,0.00039999999999995595,0.22294555669505503,0.0,0.0,2.2294555669478298,2.2294555669478298,13.82262451509486,8.917822267801219,0.00022294555669478296,10000.0,13.793422623446531,10013.793422623447,10013.793422623447,0.0,0.0
2024-01-08 22:35:00,2024-01-09 02:21:00,0.89715,0.89736,0.00021000000000004349,Cierre_Señal,0.0011999999999999789,0.00039000000000000146,0.22292816139998886,0.6440394582845678,0.0,4.681491389400735,5.325530847685303,26.75137936799819,8.694198294599598,0.0005325530847685303,10000.0,19.118953471132045,10019.118953471132,10019.118953471132,0.0,0.0
2024-01-09 07:45:00,2024-01-10 05:33:00,0.8965900000000001,0.89721,0.0006199999999998429,Cierre_Señal,0.0030000000000001137,0.0008499999999999064,0.22306739981485402,0.6444417180651132,0.0,13.830178788517445,14.474620506582559,66.92021994445874,18.960728984260502,0.0014474620506582559,10000.0,33.593573977714186,10033.593573977714,10033.593573977714,0.0,0.0
2024-01-10 06:27:00,2024-01-10 07:21:00,0.89684,0.89718,0.00034000000000000696,Cierre_Señal,0.00035999999999991594,0.00046000000000001595,0.22300521832210873,0.0,0.0,7.582177422951852,7.582177422951852,8.02818785959404,10.258240042817357,0.0007582177422951852,10000.0,41.17575140066583,10041.175751400666,10041.175751400666,0.0,0.0
2024-01-10 08:15:00,2024-01-10 10:03:00,0.89661,0.89686,0.00024999999999997247,Cierre_Señal,0.0006200000000000649,0.0005999999999999339,0.22306242401936183,0.0,0.0,5.576560600483432,5.576560600483432,13.829870289201882,13.383745441160235,0.0005576560600483432,10000.0,46.75231200115013,10046.75231200115,10046.75231200115,0.0,0.0
2024-01-10 12:45:00,2024-01-10 14:33:00,0.89684,0.89712,0.000280000000000058,Cierre_Señal,0.0005199999999999649,0.00043999999999999595,0.22300521832210873,0.0,0.0,6.244146113020338,6.244146113020338,11.596271352748872,9.812229606172695,0.0006244146113020337,10000.0,52.99645811417031,10052.99645811417,10052.99645811417,0.0,0.0
2024-01-10 16:21:00,2024-01-11 02:29:00,0.89524,0.89706,0.0018199999999999328,Cierre_Señal,0.00041000000000002146,0.0019199999999999218,0.22340377999195746,0.645413520396765,0.0,40.65948795853476,41.30490147893153,9.159554979670736,42.89352575845409,0.004130490147893152,10000.0,94.30135959310246,10094.301359593102,10094.301359593102,0.0,0.0
